,wl,nr,Kab,Kca,Ks,Kw,Kdm,phiI,phiII,KcaV,KcaZ,Kant,KcaV2,phi,nw,cbc,prot,GSV_dim0,GSV_dim1,GSV_dim2
1696,2096,1.3061,0.0,0.0,0.0,28.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.8987,4.53793,-0.28313,0.9784619999999999,0.18042799999999998
1697,2097,1.306,0.0,0.0,0.0,28.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.9608,4.53405,-0.283805,0.978494,0.180361
1698,2098,1.3059,0.0,0.0,0.0,28.2,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.0205,4.5396,-0.28447999999999996,0.978526,0.180294
1699,2099,1.3058,0.0,0.0,0.0,28.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.0723,4.56155,-0.285155,0.9785579999999999,0.18022699999999997
1700,2100,1.3057,0.0,0.0,0.0,27.8,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.1193,4.58587,-0.28583,0.97859,0.18016
1701,2101,1.3055,0.0,0.0,0.0,27.5,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.1562,4.6142199999999995,-0.286187,0.9786069999999999,0.181197
1702,2102,1.3054,0.0,0.0,0.0,27.4,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.1857,4.65071,-0.28654399999999997,0.978624,0.182234
1703,2103,1.3053,0.0,0.0,0.0,27.1,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.213,4.69963,-0.28690099999999996,0.978641,0.18327099999999996
1704,2104,1.3052,0.0,0.0,0.0,26.9,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.2408,4.74852,-0.287258,0.978658,0.18430799999999997
1705,2105,1.3051,0.0,0.0,0.0,26.7,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.2645,4.8035,-0.28761499999999995,0.978675,0.18534499999999998
1706,2106,1.305,0.0,0.0,0.0,26.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.2898,4.86249,-0.287972,0.978692,0.186382
1707,2107,1.3048,0.0,0.0,0.0,26.4,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.314,4.92669,-0.288329,0.978709,0.187419
1708,2108,1.3047,0.0,0.0,0.0,26.2,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.3364,4.99758,-0.288686,0.978726,0.18845599999999998
1709,2109,1.3046,0.0,0.0,0.0,26.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.3643,5.0788199999999994,-0.289043,0.9787429999999999,0.18949300000000002
1710,2110,1.3045,0.0,0.0,0.0,25.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.3907,5.16605,-0.2894,0.97876,0.19053
1711,2111,1.3044,0.0,0.0,0.0,25.7,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4152,5.25247,-0.290206,0.9788330000000001,0.190565
1712,2112,1.3042,0.0,0.0,0.0,25.5,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4373,5.34313,-0.291012,0.978906,0.1906
1713,2113,1.3041,0.0,0.0,0.0,25.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4523,5.440869999999999,-0.29181799999999997,0.9789789999999999,0.190635
1714,2114,1.304,0.0,0.0,0.0,25.2,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4675,5.53955,-0.292624,0.979052,0.19067
1715,2115,1.3039,0.0,0.0,0.0,25.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4762,5.6410599999999995,-0.29342999999999997,0.979125,0.190705
1716,2116,1.3038,0.0,0.0,0.0,24.9,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4802,5.74656,-0.294236,0.979198,0.19074
1717,2117,1.3037,0.0,0.0,0.0,24.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.483,5.86801,-0.295042,0.979271,0.190775
1718,2118,1.3035,0.0,0.0,0.0,24.6,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4818,5.99336,-0.295848,0.979344,0.19081
1719,2119,1.3034,0.0,0.0,0.0,24.4,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4808,6.1336699999999995,-0.296654,0.979417,0.190845
1720,2120,1.3033,0.0,0.0,0.0,24.2,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4794,6.29018,-0.29746,0.97949,0.19088
1721,2121,1.3032,0.0,0.0,0.0,24.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.471999999999998,6.46549,-0.297384,0.979525,0.192394
1722,2122,1.3031,0.0,0.0,0.0,23.9,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4629,6.6582300000000005,-0.297308,0.9795600000000001,0.19390800000000002
1723,2123,1.303,0.0,0.0,0.0,23.7,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4565,6.8691,-0.297232,0.9795949999999999,0.19542199999999998
1724,2124,1.3028,0.0,0.0,0.0,23.6,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4476,7.09956,-0.297156,0.97963,0.196936
1725,2125,1.3027,0.0,0.0,0.0,23.4,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4324,7.34956,-0.29708,0.979665,0.19845000000000002
1726,2126,1.3026,0.0,0.0,0.0,23.3,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.4179,7.61275,-0.29700400000000005,0.9797,0.199964
1727,2127,1.3025,0.0,0.0,0.0,23.2,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.399,7.894480000000001,-0.296928,0.979735,0.20147800000000002
1728,2128,1.3023,0.0,0.0,0.0,23.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.3772,8.19877,-0.296852,0.97977,0.202992
1729,2129,1.3022,0.0,0.0,0.0,22.9,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.3537,8.52882,-0.29677600000000004,0.979805,0.204506
1730,2130,1.3021,0.0,0.0,0.0,22.8,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.326,8.86939,-0.2967,0.97984,0.20602
1731,2131,1.302,0.0,0.0,0.0,22.6,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.2978,9.22462,-0.29415,0.9796850000000001,0.212338
1732,2132,1.3019,0.0,0.0,0.0,22.5,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.2665,9.599910000000001,-0.2916,0.9795300000000001,0.21865600000000002
1733,2133,1.3017,0.0,0.0,0.0,22.4,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.2381,9.99933,-0.28905000000000003,0.9793749999999999,0.224974
1734,2134,1.3016,0.0,0.0,0.0,22.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.2089,10.4151,-0.28650000000000003,0.97922,0.231292
1735,2135,1.3015,0.0,0.0,0.0,22.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.1796,10.8447,-0.28395000000000004,0.9790650000000001,0.23761
1736,2136,1.3014,0.0,0.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.1509,11.2883,-0.2814,0.9789100000000001,0.243928
1737,2137,1.3012,0.0,0.0,0.0,21.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.1217,11.7524,-0.27885,0.978755,0.250246
1738,2138,1.3011,0.0,0.0,0.0,21.8,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.093000000000004,12.2274,-0.2763,0.9785999999999999,0.256564
1739,2139,1.301,0.0,0.0,0.0,21.7,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.0606,12.7147,-0.27375,0.978445,0.262882
1740,2140,1.3009,0.0,0.0,0.0,21.6,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,21.0269,13.2128,-0.2712,0.97829,0.2692
1741,2141,1.3007,0.0,0.0,0.0,21.5,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.9863,13.7172,-0.265638,0.9779,0.28141099999999997
1742,2142,1.3006,0.0,0.0,0.0,21.4,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.9429,14.234000000000002,-0.26007600000000003,0.97751,0.293622
1743,2143,1.3005,0.0,0.0,0.0,21.3,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.9022,14.7526,-0.25451399999999996,0.97712,0.305833
1744,2144,1.3004,0.0,0.0,0.0,21.2,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.855999999999998,15.2766,-0.248952,0.97673,0.318044
1745,2145,1.3003,0.0,0.0,0.0,21.1,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.8044,15.8048,-0.24339,0.97634,0.33025499999999997
1746,2146,1.3002,0.0,0.0,0.0,21.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.7502,16.3443,-0.23782799999999998,0.97595,0.342466
1747,2147,1.3,0.0,0.0,0.0,20.9,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.6926,16.8896,-0.232266,0.97556,0.35467699999999996
1748,2148,1.2999,0.0,0.0,0.0,20.9,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.6355,17.4315,-0.226704,0.9751699999999999,0.366888
1749,2149,1.2998,0.0,0.0,0.0,20.8,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.5779,17.9752,-0.221142,0.97478,0.379099
1750,2150,1.2997,0.0,0.0,0.0,20.7,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.5108,18.5216,-0.21558,0.97439,0.39131
1751,2151,1.2996,0.0,0.0,0.0,20.6,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.4435,19.0666,-0.20974500000000001,0.973943,0.40287700000000004
1752,2152,1.2994,0.0,0.0,0.0,20.5,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.3777,19.6117,-0.20391,0.973496,0.414444
1753,2153,1.2993,0.0,0.0,0.0,20.4,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.3107,20.1502,-0.198075,0.9730489999999999,0.4260109999999999
1754,2154,1.2992,0.0,0.0,0.0,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.2386,20.6877,-0.19224,0.972602,0.437578
1755,2155,1.2991,0.0,0.0,0.0,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.1705,21.2157,-0.186405,0.972155,0.449145
1756,2156,1.299,0.0,0.0,0.0,20.2,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.1036,21.7351,-0.18057,0.971708,0.46071199999999995
1757,2157,1.2989,0.0,0.0,0.0,20.1,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.0434,22.2492,-0.174735,0.971261,0.472279
1758,2158,1.2987,0.0,0.0,0.0,20.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.9808,22.7526,-0.1689,0.9708140000000001,0.483846
1759,2159,1.2986,0.0,0.0,0.0,20.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.9161,23.2396,-0.16306500000000002,0.970367,0.495413
1760,2160,1.2985,0.0,0.0,0.0,19.9,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.8538,23.7127,-0.15723,0.96992,0.50698
1761,2161,1.2984,0.0,0.0,0.0,19.8,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.7904,24.1737,-0.153291,0.969512,0.513742
1762,2162,1.2982,0.0,0.0,0.0,19.8,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.7261,24.6222,-0.149352,0.9691040000000001,0.520504
1763,2163,1.2981,0.0,0.0,0.0,19.7,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.6598,25.0544,-0.145413,0.968696,0.527266
1764,2164,1.298,0.0,0.0,0.0,19.6,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.5861,25.4622,-0.14147400000000002,0.968288,0.534028
1765,2165,1.2979,0.0,0.0,0.0,19.6,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.5138,25.8464,-0.13753500000000002,0.9678800000000001,0.54079
1766,2166,1.2978,0.0,0.0,0.0,19.5,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.4416,26.214000000000002,-0.133596,0.9674720000000001,0.547552
1767,2167,1.2976,0.0,0.0,0.0,19.5,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.3705,26.5623,-0.129657,0.9670640000000001,0.554314
1768,2168,1.2975,0.0,0.0,0.0,19.4,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.2967,26.8911,-0.125718,0.966656,0.561076
1769,2169,1.2974,0.0,0.0,0.0,19.4,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.2268,27.2034,-0.121779,0.966248,0.5678380000000001
1770,2170,1.2973,0.0,0.0,0.0,19.3,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.1572,27.4903,-0.11784,0.96584,0.5746
1771,2171,1.2971,0.0,0.0,0.0,19.3,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.0913,27.7589,-0.114908,0.965419,0.5797990000000001
1772,2172,1.297,0.0,0.0,0.0,19.2,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.0236,28.013,-0.111976,0.964998,0.584998
1773,2173,1.2969,0.0,0.0,0.0,19.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.9572,28.2449,-0.10904399999999999,0.964577,0.590197
1774,2174,1.2968,0.0,0.0,0.0,19.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.8889,28.4613,-0.10611200000000001,0.964156,0.595396
1775,2175,1.2967,0.0,0.0,0.0,19.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.8177,28.6633,-0.10318,0.963735,0.600595
1776,2176,1.2965,0.0,0.0,0.0,19.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.7425,28.8497,-0.100248,0.963314,0.6057939999999999
1777,2177,1.2964,0.0,0.0,0.0,19.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.6679,29.0164,-0.09731600000000001,0.962893,0.610993
1778,2178,1.2963,0.0,0.0,0.0,19.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.5919,29.1687,-0.094384,0.962472,0.6161920000000001
1779,2179,1.2962,0.0,0.0,0.0,18.9,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.512999999999998,29.3098,-0.091452,0.962051,0.6213909999999999
1780,2180,1.296,0.0,0.0,0.0,18.8,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.4349,29.4396,-0.08852,0.96163,0.62659
1781,2181,1.2959,0.0,0.0,0.0,18.8,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.3599,29.5518,-0.085727,0.961067,0.632752
1782,2182,1.2958,0.0,0.0,0.0,18.7,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.2801,29.6476,-0.08293400000000001,0.960504,0.6389140000000001
1783,2183,1.2957,0.0,0.0,0.0,18.7,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.202,29.7319,-0.08014099999999999,0.9599409999999999,0.645076
1784,2184,1.2956,0.0,0.0,0.0,18.7,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.1275,29.8071,-0.077348,0.9593780000000001,0.651238
1785,2185,1.2955,0.0,0.0,0.0,18.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.0544,29.8644,-0.074555,0.958815,0.6574
1786,2186,1.2953,0.0,0.0,0.0,18.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.984,29.9103,-0.07176199999999999,0.958252,0.663562
1787,2187,1.2952,0.0,0.0,0.0,18.5,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.9107,29.9456,-0.068969,0.957689,0.669724
1788,2188,1.2951,0.0,0.0,0.0,18.5,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.8349,29.968000000000004,-0.066176,0.9571259999999999,0.675886
1789,2189,1.295,0.0,0.0,0.0,18.5,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.7633,29.9814,-0.063383,0.9565629999999999,0.682048
1790,2190,1.2949,0.0,0.0,0.0,18.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.6952,29.9838,-0.06059,0.956,0.68821
1791,2191,1.2948,0.0,0.0,0.0,18.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.6277,29.974,-0.055344,0.955303,0.6997899999999999
1792,2192,1.2946,0.0,0.0,0.0,18.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.5581,29.9523,-0.050098000000000004,0.9546060000000001,0.7113700000000001
1793,2193,1.2945,0.0,0.0,0.0,18.4,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.4911,29.9154,-0.044851999999999996,0.9539089999999999,0.72295
1794,2194,1.2944,0.0,0.0,0.0,18.4,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.4283,29.8686,-0.039605999999999995,0.9532120000000001,0.7345299999999999
1795,2195,1.2943,0.0,0.0,0.0,18.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.3699,29.8134,-0.03436,0.952515,0.74611
1796,2196,1.2942,0.0,0.0,0.0,18.4,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.3099,29.7495,-0.029114,0.951818,0.75769
1797,2197,1.294,0.0,0.0,0.0,18.4,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.2526,29.6779,-0.023868,0.951121,0.76927
1798,2198,1.2939,0.0,0.0,0.0,18.4,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.1986,29.6025,-0.018621999999999996,0.950424,0.7808499999999999
1799,2199,1.2938,0.0,0.0,0.0,18.4,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.146,29.5216,-0.013375999999999999,0.9497270000000001,0.7924300000000001
1800,2200,1.2937,0.0,0.0,0.0,18.3,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.0954,29.4331,-0.00813,0.94903,0.80401
1801,2201,1.2935,0.0,0.0,0.0,18.3,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.0435,29.3429,-0.007913,0.9487780000000001,0.8067430000000001
1802,2202,1.2934,0.0,0.0,0.0,18.3,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.9922,29.2466,-0.007696000000000001,0.9485260000000001,0.809476
1803,2203,1.2933,0.0,0.0,0.0,18.3,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.945999999999998,29.1448,-0.0074789999999999995,0.9482739999999998,0.812209
1804,2204,1.2932,0.0,0.0,0.0,18.3,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.9015,29.0374,-0.007261999999999999,0.9480219999999999,0.814942
1805,2205,1.2931,0.0,0.0,0.0,18.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.8547,28.9199,-0.007045,0.94777,0.8176749999999999
1806,2206,1.2929,0.0,0.0,0.0,18.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.8067,28.7905,-0.006828,0.947518,0.820408
1807,2207,1.2928,0.0,0.0,0.0,18.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.7607,28.651999999999997,-0.006611,0.9472659999999999,0.823141
1808,2208,1.2927,0.0,0.0,0.0,18.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.718,28.5067,-0.006394,0.947014,0.825874
1809,2209,1.2926,0.0,0.0,0.0,18.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.6756,28.3527,-0.006176999999999999,0.946762,0.828607
1810,2210,1.2924,0.0,0.0,0.0,18.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.6381,28.1841,-0.00596,0.94651,0.83134
1811,2211,1.2923,0.0,0.0,0.0,18.3,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.6003,28.0047,-0.015765,0.947542,0.810605
1812,2212,1.2922,0.0,0.0,0.0,18.3,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.5692,27.8164,-0.025570000000000002,0.948574,0.7898700000000001
1813,2213,1.2921,0.0,0.0,0.0,18.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.5466,27.6222,-0.035375000000000004,0.949606,0.7691349999999999
1814,2214,1.2919,0.0,0.0,0.0,18.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.5295,27.423000000000002,-0.045180000000000005,0.9506379999999999,0.7484
1815,2215,1.2918,0.0,0.0,0.0,18.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.5181,27.2149,-0.054985000000000006,0.95167,0.727665
1816,2216,1.2917,0.0,0.0,0.0,18.3,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.5103,26.9985,-0.06479,0.9527019999999999,0.7069300000000001
1817,2217,1.2916,0.0,0.0,0.0,18.4,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.5116,26.776999999999997,-0.074595,0.953734,0.686195
1818,2218,1.2914,0.0,0.0,0.0,18.4,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.519000000000002,26.5519,-0.0844,0.954766,0.66546
1819,2219,1.2913,0.0,0.0,0.0,18.4,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.5288,26.32,-0.09420500000000001,0.9557979999999999,0.644725
1820,2220,1.2912,0.0,0.0,0.0,18.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.5436,26.0844,-0.10401,0.95683,0.62399
1821,2221,1.2911,0.0,0.0,0.0,18.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.563,25.8509,-0.10691400000000001,0.957295,0.6164170000000001
1822,2222,1.2909,0.0,0.0,0.0,18.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.59,25.6193,-0.109818,0.9577600000000001,0.608844
1823,2223,1.2908,0.0,0.0,0.0,18.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.6213,25.3891,-0.11272199999999999,0.9582249999999999,0.601271
1824,2224,1.2907,0.0,0.0,0.0,18.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.665,25.1682,-0.115626,0.95869,0.5936980000000001
1825,2225,1.2906,0.0,0.0,0.0,18.4,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.7148,24.956,-0.11853,0.959155,0.586125
1826,2226,1.2904,0.0,0.0,0.0,18.5,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.7784,24.7573,-0.121434,0.9596199999999999,0.578552
1827,2227,1.2903,0.0,0.0,0.0,18.5,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.8565,24.5727,-0.124338,0.9600850000000001,0.570979
1828,2228,1.2902,0.0,0.0,0.0,18.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,16.9416,24.4037,-0.127242,0.96055,0.563406
1829,2229,1.2901,0.0,0.0,0.0,18.5,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,17.0366,24.25,-0.130146,0.961015,0.555833
1830,2230,1.29,0.0,0.0,0.0,18.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,17.1438,24.112,-0.13305,0.96148,0.54826
1831,2231,1.2898,0.0,0.0,0.0,18.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,17.266,23.994,-0.132671,0.96151,0.547565
1832,2232,1.2897,0.0,0.0,0.0,18.6,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,17.3954,23.8924,-0.13229200000000002,0.9615400000000001,0.54687
1833,2233,1.2896,0.0,0.0,0.0,18.6,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,17.533,23.8084,-0.131913,0.9615699999999999,0.546175
1834,2234,1.2895,0.0,0.0,0.0,18.7,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,17.6792,23.7415,-0.131534,0.9616,0.54548
1835,2235,1.2894,0.0,0.0,0.0,18.7,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,17.8333,23.6916,-0.13115500000000002,0.96163,0.544785
1836,2236,1.2892,0.0,0.0,0.0,18.7,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,17.9946,23.6643,-0.130776,0.96166,0.54409
1837,2237,1.2891,0.0,0.0,0.0,18.8,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,18.1651,23.6598,-0.130397,0.9616899999999999,0.543395
1838,2238,1.289,0.0,0.0,0.0,18.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,18.3478,23.6874,-0.13001800000000002,0.9617199999999999,0.5427
1839,2239,1.2889,0.0,0.0,0.0,18.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,18.5373,23.7356,-0.129639,0.96175,0.542005
1840,2240,1.2888,0.0,0.0,0.0,18.9,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,18.7387,23.8102,-0.12926,0.96178,0.54131
1841,2241,1.2887,0.0,0.0,0.0,18.9,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,18.9505,23.9094,-0.12901400000000002,0.961706,0.539857
1842,2242,1.2885,0.0,0.0,0.0,19.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,19.168,24.0286,-0.12876800000000002,0.961632,0.538404
1843,2243,1.2884,0.0,0.0,0.0,19.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,19.398,24.1685,-0.128522,0.9615579999999999,0.536951
1844,2244,1.2883,0.0,0.0,0.0,19.1,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,19.6376,24.3313,-0.128276,0.961484,0.535498
1845,2245,1.2882,0.0,0.0,0.0,19.1,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,19.8828,24.5136,-0.12803,0.96141,0.534045
